result|value|timestamp
nodeID://b18383338|31.4|2020-07-27T11:00:00Z
nodeID://b18383339|31.4|2020-07-27T11:00:00Z
nodeID://b18383342|31.4|2020-07-27T11:00:00Z
nodeID://b18383344|31.71|2020-07-27T12:00:00Z
nodeID://b18383345|31.71|2020-07-27T12:00:00Z
nodeID://b18383348|31.71|2020-07-27T12:00:00Z
nodeID://b18383351|32.11|2020-07-27T13:00:00Z
nodeID://b18383354|32.11|2020-07-27T13:00:00Z
nodeID://b18383357|32.11|2020-07-27T13:00:00Z
nodeID://b18383360|32.11|2020-07-27T14:00:00Z
nodeID://b18383363|32.11|2020-07-27T14:00:00Z
nodeID://b18383366|32.11|2020-07-27T14:00:00Z
nodeID://b18383369|32.11|2020-07-27T15:00:00Z
nodeID://b18383372|32.11|2020-07-27T15:00:00Z
nodeID://b18383375|32.11|2020-07-27T15:00:00Z
nodeID://b18383378|31.11|2020-07-27T16:00:00Z
nodeID://b18383381|31.11|2020-07-27T16:00:00Z
nodeID://b18383384|31.11|2020-07-27T16:00:00Z
nodeID://b18383387|27.61|2020-07-27T17:00:00Z
nodeID://b18383390|27.61|2020-07-27T17:00:00Z
nodeID://b18383393|27.61|2020-07-27T17:00:00Z
nodeID://b18383396|25.4|2020-07-27T18:00:00Z
nodeID://b18383399|25.4|2020-07-27T18:00:00Z
nodeID://b18383402|25.4|2020-07-27T18:00:00Z
nodeID://b18383405|23.61|2020-07-27T19:00:00Z
nodeID://b18383408|23.61|2020-07-27T19:00:00Z
nodeID://b18383411|23.61|2020-07-27T19:00:00Z
nodeID://b18383417|22.4|2020-07-27T20:00:00Z
nodeID://b18383420|22.4|2020-07-27T20:00:00Z
nodeID://b18383423|22.4|2020-07-27T20:00:00Z
nodeID://b18383429|21.5|2020-07-27T21:00:00Z
nodeID://b18383432|21.5|2020-07-27T21:00:00Z
nodeID://b18383435|21.5|2020-07-27T21:00:00Z
nodeID://b18383441|21.11|2020-07-27T22:00:00Z
nodeID://b18383444|21.11|2020-07-27T22:00:00Z
nodeID://b18383447|21.11|2020-07-27T22:00:00Z
nodeID://b18407465|20.81|2020-07-27T23:00:00Z
nodeID://b18407466|20.81|2020-07-27T23:00:00Z
nodeID://b18407467|20.81|2020-07-27T23:00:00Z
nodeID://b18407468|20.4|2020-07-28T00:00:00Z
nodeID://b18407469|20.4|2020-07-28T00:00:00Z
nodeID://b18407470|20.4|2020-07-28T00:00:00Z
nodeID://b18407471|20.11|2020-07-28T01:00:00Z
nodeID://b18407472|20.11|2020-07-28T01:00:00Z
nodeID://b18407473|20.11|2020-07-28T01:00:00Z
nodeID://b18407474|19.5|2020-07-28T02:00:00Z
nodeID://b18407475|19.5|2020-07-28T02:00:00Z
nodeID://b18407476|19.5|2020-07-28T02:00:00Z
nodeID://b18407477|19.9|2020-07-28T03:00:00Z
nodeID://b18407478|19.9|2020-07-28T03:00:00Z
nodeID://b18407479|19.9|2020-07-28T03:00:00Z
nodeID://b18407480|22.31|2020-07-28T04:00:00Z
nodeID://b18407481|22.31|2020-07-28T04:00:00Z
nodeID://b18407482|22.31|2020-07-28T04:00:00Z
nodeID://b18407483|25.5|2020-07-28T05:00:00Z
nodeID://b18407484|25.5|2020-07-28T05:00:00Z
nodeID://b18407485|25.5|2020-07-28T05:00:00Z
nodeID://b18407486|27.71|2020-07-28T06:00:00Z
nodeID://b18407487|27.71|2020-07-28T06:00:00Z
nodeID://b18407488|27.71|2020-07-28T06:00:00Z
nodeID://b18407489|29.11|2020-07-28T07:00:00Z
nodeID://b18407490|29.11|2020-07-28T07:00:00Z
nodeID://b18407491|29.11|2020-07-28T07:00:00Z
nodeID://b18407492|31|2020-07-28T08:00:00Z
nodeID://b18407493|31|2020-07-28T08:00:00Z
nodeID://b18407494|31|2020-07-28T08:00:00Z
nodeID://b18407495|31.81|2020-07-28T09:00:00Z
nodeID://b18407496|31.81|2020-07-28T09:00:00Z
nodeID://b18407497|31.81|2020-07-28T09:00:00Z
nodeID://b18407498|32.81|2020-07-28T10:00:00Z
nodeID://b18407499|32.81|2020-07-28T10:00:00Z
nodeID://b18407500|32.81|2020-07-28T10:00:00Z
nodeID://b18407501|33.5|2020-07-28T11:00:00Z
nodeID://b18407502|33.5|2020-07-28T11:00:00Z
nodeID://b18407503|33.5|2020-07-28T11:00:00Z
nodeID://b18407504|33.9|2020-07-28T12:00:00Z
nodeID://b18407505|33.9|2020-07-28T12:00:00Z
nodeID://b18407506|33.9|2020-07-28T12:00:00Z
nodeID://b18407507|34|2020-07-28T13:00:00Z
nodeID://b18407508|34|2020-07-28T13:00:00Z
nodeID://b18407509|34|2020-07-28T13:00:00Z
nodeID://b18407510|33.9|2020-07-28T14:00:00Z
nodeID://b18407511|33.9|2020-07-28T14:00:00Z
nodeID://b18407512|33.9|2020-07-28T14:00:00Z
nodeID://b18407513|33.31|2020-07-28T15:00:00Z
nodeID://b18407514|33.31|2020-07-28T15:00:00Z
nodeID://b18407515|33.31|2020-07-28T15:00:00Z
nodeID://b18407516|31.71|2020-07-28T16:00:00Z
nodeID://b18407517|31.71|2020-07-28T16:00:00Z
nodeID://b18407518|31.71|2020-07-28T16:00:00Z
nodeID://b18407519|28.4|2020-07-28T17:00:00Z
nodeID://b18407520|28.4|2020-07-28T17:00:00Z
nodeID://b18407521|28.4|2020-07-28T17:00:00Z
nodeID://b18407522|26.61|2020-07-28T18:00:00Z
nodeID://b18407523|26.61|2020-07-28T18:00:00Z
nodeID://b18407524|26.61|2020-07-28T18:00:00Z
nodeID://b18407525|25.4|2020-07-28T19:00:00Z
nodeID://b18407526|25.4|2020-07-28T19:00:00Z
nodeID://b18407527|25.4|2020-07-28T19:00:00Z
nodeID://b18407528|24.61|2020-07-28T20:00:00Z
nodeID://b18407529|24.61|2020-07-28T20:00:00Z
nodeID://b18407530|24.61|2020-07-28T20:00:00Z
nodeID://b18407531|25.5|2020-07-28T21:00:00Z
nodeID://b18407532|25.5|2020-07-28T21:00:00Z
nodeID://b18407533|25.5|2020-07-28T21:00:00Z
nodeID://b18407534|25.31|2020-07-28T22:00:00Z
nodeID://b18407535|25.31|2020-07-28T22:00:00Z
nodeID://b18407536|25.31|2020-07-28T22:00:00Z
nodeID://b18431536|23.71|2020-07-28T23:00:00Z
nodeID://b18431537|23.71|2020-07-28T23:00:00Z
nodeID://b18431538|23.71|2020-07-28T23:00:00Z
nodeID://b18431539|22.61|2020-07-29T00:00:00Z
nodeID://b18431540|22.61|2020-07-29T00:00:00Z
nodeID://b18431541|22.61|2020-07-29T00:00:00Z
nodeID://b18431542|21.9|2020-07-29T01:00:00Z
nodeID://b18431543|21.9|2020-07-29T01:00:00Z
nodeID://b18431544|21.9|2020-07-29T01:00:00Z
nodeID://b18431545|21.4|2020-07-29T02:00:00Z
nodeID://b18431546|21.4|2020-07-29T02:00:00Z
nodeID://b18431547|21.4|2020-07-29T02:00:00Z
nodeID://b18431548|21.71|2020-07-29T03:00:00Z
nodeID://b18431549|21.71|2020-07-29T03:00:00Z
nodeID://b18431550|21.71|2020-07-29T03:00:00Z
nodeID://b18431551|23.81|2020-07-29T04:00:00Z
nodeID://b18431552|23.81|2020-07-29T04:00:00Z
nodeID://b18431553|23.81|2020-07-29T04:00:00Z
nodeID://b18431554|26.31|2020-07-29T05:00:00Z
nodeID://b18431555|26.31|2020-07-29T05:00:00Z
nodeID://b18431556|26.31|2020-07-29T05:00:00Z
nodeID://b18431557|28.4|2020-07-29T06:00:00Z
nodeID://b18431558|28.4|2020-07-29T06:00:00Z
nodeID://b18431559|28.4|2020-07-29T06:00:00Z
nodeID://b18431560|29.81|2020-07-29T07:00:00Z
nodeID://b18431561|29.81|2020-07-29T07:00:00Z
nodeID://b18431562|29.81|2020-07-29T07:00:00Z
nodeID://b18431563|30.81|2020-07-29T08:00:00Z
nodeID://b18431564|30.81|2020-07-29T08:00:00Z
nodeID://b18431565|30.81|2020-07-29T08:00:00Z
nodeID://b18431566|32|2020-07-29T09:00:00Z
nodeID://b18431567|32|2020-07-29T09:00:00Z
nodeID://b18431568|32|2020-07-29T09:00:00Z
nodeID://b18431569|32.71|2020-07-29T10:00:00Z
nodeID://b18431570|32.71|2020-07-29T10:00:00Z
nodeID://b18431571|32.71|2020-07-29T10:00:00Z
nodeID://b18431572|33.31|2020-07-29T11:00:00Z
nodeID://b18431573|33.31|2020-07-29T11:00:00Z
nodeID://b18431574|33.31|2020-07-29T11:00:00Z
nodeID://b18431575|34.11|2020-07-29T12:00:00Z
nodeID://b18431576|34.11|2020-07-29T12:00:00Z
nodeID://b18431577|34.11|2020-07-29T12:00:00Z
nodeID://b18431578|34.4|2020-07-29T13:00:00Z
nodeID://b18431579|34.4|2020-07-29T13:00:00Z
nodeID://b18431580|34.4|2020-07-29T13:00:00Z
nodeID://b18431581|34.21|2020-07-29T14:00:00Z
nodeID://b18431582|34.21|2020-07-29T14:00:00Z
nodeID://b18431583|34.21|2020-07-29T14:00:00Z
nodeID://b18431584|33.61|2020-07-29T15:00:00Z
nodeID://b18431585|33.61|2020-07-29T15:00:00Z
nodeID://b18431586|33.61|2020-07-29T15:00:00Z
nodeID://b18431587|32.11|2020-07-29T16:00:00Z
nodeID://b18431588|32.11|2020-07-29T16:00:00Z
nodeID://b18431589|32.11|2020-07-29T16:00:00Z
nodeID://b18431590|29.31|2020-07-29T17:00:00Z
nodeID://b18431591|29.31|2020-07-29T17:00:00Z
nodeID://b18431592|29.31|2020-07-29T17:00:00Z
nodeID://b18431593|26.5|2020-07-29T18:00:00Z
nodeID://b18431594|26.5|2020-07-29T18:00:00Z
nodeID://b18431595|26.5|2020-07-29T18:00:00Z
nodeID://b18431596|25.31|2020-07-29T19:00:00Z
nodeID://b18431597|25.31|2020-07-29T19:00:00Z
nodeID://b18431598|25.31|2020-07-29T19:00:00Z
nodeID://b18431599|24.11|2020-07-29T20:00:00Z
nodeID://b18431600|24.11|2020-07-29T20:00:00Z
nodeID://b18431601|24.11|2020-07-29T20:00:00Z
nodeID://b18431602|23.81|2020-07-29T21:00:00Z
nodeID://b18431603|23.81|2020-07-29T21:00:00Z
nodeID://b18431604|23.81|2020-07-29T21:00:00Z
nodeID://b18431605|23.21|2020-07-29T22:00:00Z
nodeID://b18431606|23.21|2020-07-29T22:00:00Z
nodeID://b18431607|23.21|2020-07-29T22:00:00Z
nodeID://b18456798|22.71|2020-07-29T23:00:00Z
nodeID://b18456800|22.71|2020-07-29T23:00:00Z
nodeID://b18456803|22.71|2020-07-29T23:00:00Z
nodeID://b18456806|22.71|2020-07-30T00:00:00Z
nodeID://b18456807|22.71|2020-07-30T00:00:00Z
nodeID://b18456808|22.71|2020-07-30T00:00:00Z
nodeID://b18456813|22.21|2020-07-30T01:00:00Z
nodeID://b18456814|22.21|2020-07-30T01:00:00Z
nodeID://b18456815|22.21|2020-07-30T01:00:00Z
nodeID://b18456817|21.71|2020-07-30T02:00:00Z
nodeID://b18456818|21.71|2020-07-30T02:00:00Z
nodeID://b18456819|21.71|2020-07-30T02:00:00Z
nodeID://b18456821|22.11|2020-07-30T03:00:00Z
nodeID://b18456822|22.11|2020-07-30T03:00:00Z
nodeID://b18456823|22.11|2020-07-30T03:00:00Z
nodeID://b18456825|24|2020-07-30T04:00:00Z
nodeID://b18456826|24|2020-07-30T04:00:00Z
nodeID://b18456829|24|2020-07-30T04:00:00Z
nodeID://b18456832|26.71|2020-07-30T05:00:00Z
nodeID://b18456833|26.71|2020-07-30T05:00:00Z
nodeID://b18456834|26.71|2020-07-30T05:00:00Z
nodeID://b18456835|28.81|2020-07-30T06:00:00Z
nodeID://b18456836|28.81|2020-07-30T06:00:00Z
nodeID://b18456837|28.81|2020-07-30T06:00:00Z
nodeID://b18456838|30.81|2020-07-30T07:00:00Z
nodeID://b18456839|30.81|2020-07-30T07:00:00Z
nodeID://b18456840|30.81|2020-07-30T07:00:00Z
nodeID://b18456842|32.11|2020-07-30T08:00:00Z
nodeID://b18456843|32.11|2020-07-30T08:00:00Z
nodeID://b18456844|32.11|2020-07-30T08:00:00Z
nodeID://b18456846|32.9|2020-07-30T09:00:00Z
nodeID://b18456849|32.9|2020-07-30T09:00:00Z
nodeID://b18456851|32.9|2020-07-30T09:00:00Z
nodeID://b18456855|34|2020-07-30T10:00:00Z
nodeID://b18456856|34|2020-07-30T10:00:00Z
nodeID://b18456857|34|2020-07-30T10:00:00Z
nodeID://b18456858|34.61|2020-07-30T11:00:00Z
nodeID://b18456859|34.61|2020-07-30T11:00:00Z
nodeID://b18456862|34.61|2020-07-30T11:00:00Z
nodeID://b18456864|35.11|2020-07-30T12:00:00Z
nodeID://b18456865|35.11|2020-07-30T12:00:00Z
nodeID://b18456868|35.11|2020-07-30T12:00:00Z
nodeID://b18456871|35.5|2020-07-30T13:00:00Z
nodeID://b18456874|35.5|2020-07-30T13:00:00Z
nodeID://b18456877|35.5|2020-07-30T13:00:00Z
nodeID://b18456880|35.61|2020-07-30T14:00:00Z
nodeID://b18456883|35.61|2020-07-30T14:00:00Z
nodeID://b18456886|35.61|2020-07-30T14:00:00Z
nodeID://b18456889|35.21|2020-07-30T15:00:00Z
nodeID://b18456892|35.21|2020-07-30T15:00:00Z
nodeID://b18456895|35.21|2020-07-30T15:00:00Z
nodeID://b18456898|33.81|2020-07-30T16:00:00Z
nodeID://b18456901|33.81|2020-07-30T16:00:00Z
nodeID://b18456904|33.81|2020-07-30T16:00:00Z
nodeID://b18456907|29.81|2020-07-30T17:00:00Z
nodeID://b18456910|29.81|2020-07-30T17:00:00Z
nodeID://b18456913|29.81|2020-07-30T17:00:00Z
nodeID://b18456916|27.71|2020-07-30T18:00:00Z
nodeID://b18456919|27.71|2020-07-30T18:00:00Z
nodeID://b18456922|27.71|2020-07-30T18:00:00Z
nodeID://b18456925|26.61|2020-07-30T19:00:00Z
nodeID://b18456928|26.61|2020-07-30T19:00:00Z
nodeID://b18456931|26.61|2020-07-30T19:00:00Z
nodeID://b18456934|25.9|2020-07-30T20:00:00Z
nodeID://b18456937|25.9|2020-07-30T20:00:00Z
nodeID://b18456940|25.9|2020-07-30T20:00:00Z
nodeID://b18456943|25.21|2020-07-30T21:00:00Z
nodeID://b18456946|25.21|2020-07-30T21:00:00Z
nodeID://b18456949|25.21|2020-07-30T21:00:00Z
nodeID://b18456952|24.81|2020-07-30T22:00:00Z
nodeID://b18456955|24.81|2020-07-30T22:00:00Z
nodeID://b18456958|24.81|2020-07-30T22:00:00Z
nodeID://b18483627|24.71|2020-07-30T23:00:00Z
nodeID://b18483628|24.71|2020-07-30T23:00:00Z
nodeID://b18483629|24.71|2020-07-30T23:00:00Z
nodeID://b18483630|24.21|2020-07-31T00:00:00Z
nodeID://b18483631|24.21|2020-07-31T00:00:00Z
nodeID://b18483632|24.21|2020-07-31T00:00:00Z
nodeID://b18483633|24|2020-07-31T01:00:00Z
nodeID://b18483634|24|2020-07-31T01:00:00Z
nodeID://b18483635|24|2020-07-31T01:00:00Z
nodeID://b18483636|23.71|2020-07-31T02:00:00Z
nodeID://b18483637|23.71|2020-07-31T02:00:00Z
nodeID://b18483638|23.71|2020-07-31T02:00:00Z
nodeID://b18483639|23.71|2020-07-31T03:00:00Z
nodeID://b18483640|23.71|2020-07-31T03:00:00Z
nodeID://b18483641|23.71|2020-07-31T03:00:00Z
nodeID://b18483642|25.61|2020-07-31T04:00:00Z
nodeID://b18483643|25.61|2020-07-31T04:00:00Z
nodeID://b18483644|25.61|2020-07-31T04:00:00Z
nodeID://b18483645|27.71|2020-07-31T05:00:00Z
nodeID://b18483646|27.71|2020-07-31T05:00:00Z
nodeID://b18483647|27.71|2020-07-31T05:00:00Z
nodeID://b18483648|29.5|2020-07-31T06:00:00Z
nodeID://b18483649|29.5|2020-07-31T06:00:00Z
nodeID://b18483650|29.5|2020-07-31T06:00:00Z
nodeID://b18483651|30.9|2020-07-31T07:00:00Z
nodeID://b18483652|30.9|2020-07-31T07:00:00Z
nodeID://b18483653|30.9|2020-07-31T07:00:00Z
nodeID://b18483654|32.21|2020-07-31T08:00:00Z
nodeID://b18483655|32.21|2020-07-31T08:00:00Z
nodeID://b18483656|32.21|2020-07-31T08:00:00Z
nodeID://b18483657|33.21|2020-07-31T09:00:00Z
nodeID://b18483658|33.21|2020-07-31T09:00:00Z
nodeID://b18483659|33.21|2020-07-31T09:00:00Z
nodeID://b18483660|34.21|2020-07-31T10:00:00Z
nodeID://b18483661|34.21|2020-07-31T10:00:00Z
nodeID://b18483662|34.21|2020-07-31T10:00:00Z
nodeID://b18483663|34.9|2020-07-31T11:00:00Z
nodeID://b18483664|34.9|2020-07-31T11:00:00Z
nodeID://b18483665|34.9|2020-07-31T11:00:00Z
nodeID://b18483666|35.11|2020-07-31T12:00:00Z
nodeID://b18483667|35.11|2020-07-31T12:00:00Z
nodeID://b18483668|35.11|2020-07-31T12:00:00Z
nodeID://b18483669|34.9|2020-07-31T13:00:00Z
nodeID://b18483670|34.9|2020-07-31T13:00:00Z
nodeID://b18483671|34.9|2020-07-31T13:00:00Z
nodeID://b18483672|31.4|2020-07-31T14:00:00Z
nodeID://b18483673|31.4|2020-07-31T14:00:00Z
nodeID://b18483674|31.4|2020-07-31T14:00:00Z
nodeID://b18483675|29|2020-07-31T15:00:00Z
nodeID://b18483676|29|2020-07-31T15:00:00Z
nodeID://b18483677|29|2020-07-31T15:00:00Z
nodeID://b18483678|28.4|2020-07-31T16:00:00Z
nodeID://b18483679|28.4|2020-07-31T16:00:00Z
nodeID://b18483680|28.4|2020-07-31T16:00:00Z
nodeID://b18483681|26.81|2020-07-31T17:00:00Z
nodeID://b18483682|26.81|2020-07-31T17:00:00Z
nodeID://b18483683|26.81|2020-07-31T17:00:00Z
nodeID://b18483684|24.81|2020-07-31T18:00:00Z
nodeID://b18483685|24.81|2020-07-31T18:00:00Z
nodeID://b18483686|24.81|2020-07-31T18:00:00Z
nodeID://b18483687|24.31|2020-07-31T19:00:00Z
nodeID://b18483688|24.31|2020-07-31T19:00:00Z
nodeID://b18483689|24.31|2020-07-31T19:00:00Z
nodeID://b18483690|23.4|2020-07-31T20:00:00Z
nodeID://b18483691|23.4|2020-07-31T20:00:00Z
nodeID://b18483692|23.4|2020-07-31T20:00:00Z
nodeID://b18483693|22.71|2020-07-31T21:00:00Z
nodeID://b18483694|22.71|2020-07-31T21:00:00Z
nodeID://b18483695|22.71|2020-07-31T21:00:00Z
nodeID://b18483696|22.71|2020-07-31T22:00:00Z
nodeID://b18483697|22.71|2020-07-31T22:00:00Z
nodeID://b18483698|22.71|2020-07-31T22:00:00Z
nodeID://b18509045|22.31|2020-07-31T23:00:00Z
nodeID://b18509046|22.31|2020-07-31T23:00:00Z
nodeID://b18509047|22.31|2020-07-31T23:00:00Z
nodeID://b18509048|21.71|2020-08-01T00:00:00Z
nodeID://b18509049|21.71|2020-08-01T00:00:00Z
nodeID://b18509050|21.71|2020-08-01T00:00:00Z
nodeID://b18509051|21.11|2020-08-01T01:00:00Z
nodeID://b18509052|21.11|2020-08-01T01:00:00Z
nodeID://b18509053|21.11|2020-08-01T01:00:00Z
nodeID://b18509054|20.9|2020-08-01T02:00:00Z
nodeID://b18509055|20.9|2020-08-01T02:00:00Z
nodeID://b18509056|20.9|2020-08-01T02:00:00Z
nodeID://b18509057|21.21|2020-08-01T03:00:00Z
nodeID://b18509058|21.21|2020-08-01T03:00:00Z
nodeID://b18509059|21.21|2020-08-01T03:00:00Z
nodeID://b18509060|23.9|2020-08-01T04:00:00Z
nodeID://b18509061|23.9|2020-08-01T04:00:00Z
nodeID://b18509062|23.9|2020-08-01T04:00:00Z
nodeID://b18509063|26.61|2020-08-01T05:00:00Z
nodeID://b18509064|26.61|2020-08-01T05:00:00Z
nodeID://b18509065|26.61|2020-08-01T05:00:00Z
nodeID://b18509066|28.71|2020-08-01T06:00:00Z
nodeID://b18509067|28.71|2020-08-01T06:00:00Z
nodeID://b18509068|28.71|2020-08-01T06:00:00Z
nodeID://b18509069|30.61|2020-08-01T07:00:00Z
nodeID://b18509070|30.61|2020-08-01T07:00:00Z
nodeID://b18509071|30.61|2020-08-01T07:00:00Z
nodeID://b18509072|32.5|2020-08-01T08:00:00Z
nodeID://b18509073|32.5|2020-08-01T08:00:00Z
nodeID://b18509074|32.5|2020-08-01T08:00:00Z
nodeID://b18509075|33.9|2020-08-01T09:00:00Z
nodeID://b18509076|33.9|2020-08-01T09:00:00Z
nodeID://b18509077|33.9|2020-08-01T09:00:00Z
nodeID://b18509078|34.9|2020-08-01T10:00:00Z
nodeID://b18509079|34.9|2020-08-01T10:00:00Z
nodeID://b18509080|34.9|2020-08-01T10:00:00Z
nodeID://b18509081|35.81|2020-08-01T11:00:00Z
nodeID://b18509082|35.81|2020-08-01T11:00:00Z
nodeID://b18509083|35.81|2020-08-01T11:00:00Z
nodeID://b18509084|36.21|2020-08-01T12:00:00Z
nodeID://b18509085|36.21|2020-08-01T12:00:00Z
nodeID://b18509086|36.21|2020-08-01T12:00:00Z
nodeID://b18509087|36.81|2020-08-01T13:00:00Z
nodeID://b18509088|36.81|2020-08-01T13:00:00Z
nodeID://b18509089|36.81|2020-08-01T13:00:00Z
nodeID://b18509090|36.71|2020-08-01T14:00:00Z
nodeID://b18509091|36.71|2020-08-01T14:00:00Z
nodeID://b18509092|36.71|2020-08-01T14:00:00Z
nodeID://b18509093|36.11|2020-08-01T15:00:00Z
nodeID://b18509094|36.11|2020-08-01T15:00:00Z
nodeID://b18509095|36.11|2020-08-01T15:00:00Z
nodeID://b18509096|32.61|2020-08-01T16:00:00Z
nodeID://b18509097|32.61|2020-08-01T16:00:00Z
nodeID://b18509098|32.61|2020-08-01T16:00:00Z
nodeID://b18509099|29.5|2020-08-01T17:00:00Z
nodeID://b18509100|29.5|2020-08-01T17:00:00Z
nodeID://b18509101|29.5|2020-08-01T17:00:00Z
nodeID://b18509102|27.81|2020-08-01T18:00:00Z
nodeID://b18509103|27.81|2020-08-01T18:00:00Z
nodeID://b18509104|27.81|2020-08-01T18:00:00Z
nodeID://b18509105|27.11|2020-08-01T19:00:00Z
nodeID://b18509106|27.11|2020-08-01T19:00:00Z
nodeID://b18509107|27.11|2020-08-01T19:00:00Z
nodeID://b18509108|26.5|2020-08-01T20:00:00Z
nodeID://b18509109|26.5|2020-08-01T20:00:00Z
nodeID://b18509110|26.5|2020-08-01T20:00:00Z
nodeID://b18509111|26.71|2020-08-01T21:00:00Z
nodeID://b18509112|26.71|2020-08-01T21:00:00Z
nodeID://b18509113|26.71|2020-08-01T21:00:00Z
nodeID://b18509114|23.5|2020-08-01T22:00:00Z
nodeID://b18509115|23.5|2020-08-01T22:00:00Z
nodeID://b18509116|23.5|2020-08-01T22:00:00Z
nodeID://b18533680|21.5|2020-08-01T23:00:00Z
nodeID://b18533682|21.5|2020-08-01T23:00:00Z
nodeID://b18533684|21.5|2020-08-01T23:00:00Z
nodeID://b18533688|21.4|2020-08-02T00:00:00Z
nodeID://b18533690|21.4|2020-08-02T00:00:00Z
nodeID://b18533693|21.4|2020-08-02T00:00:00Z
nodeID://b18533696|21.11|2020-08-02T01:00:00Z
nodeID://b18533699|21.11|2020-08-02T01:00:00Z
nodeID://b18533701|21.11|2020-08-02T01:00:00Z
nodeID://b18533703|21|2020-08-02T02:00:00Z
nodeID://b18533704|21|2020-08-02T02:00:00Z
nodeID://b18533705|21|2020-08-02T02:00:00Z
nodeID://b18533707|21.21|2020-08-02T03:00:00Z
nodeID://b18533708|21.21|2020-08-02T03:00:00Z
nodeID://b18533709|21.21|2020-08-02T03:00:00Z
nodeID://b18533711|21.61|2020-08-02T04:00:00Z
nodeID://b18533712|21.61|2020-08-02T04:00:00Z
nodeID://b18533715|21.61|2020-08-02T04:00:00Z
nodeID://b18533718|23.21|2020-08-02T05:00:00Z
nodeID://b18533719|23.21|2020-08-02T05:00:00Z
nodeID://b18533720|23.21|2020-08-02T05:00:00Z
nodeID://b18533722|25.21|2020-08-02T06:00:00Z
nodeID://b18533723|25.21|2020-08-02T06:00:00Z
nodeID://b18533724|25.21|2020-08-02T06:00:00Z
nodeID://b18533726|25.9|2020-08-02T07:00:00Z
nodeID://b18533727|25.9|2020-08-02T07:00:00Z
nodeID://b18533729|25.9|2020-08-02T07:00:00Z
nodeID://b18533733|26.81|2020-08-02T08:00:00Z
nodeID://b18533735|26.81|2020-08-02T08:00:00Z
nodeID://b18533736|26.81|2020-08-02T08:00:00Z
nodeID://b18533738|28.21|2020-08-02T09:00:00Z
nodeID://b18533739|28.21|2020-08-02T09:00:00Z
nodeID://b18533740|28.21|2020-08-02T09:00:00Z
nodeID://b18533742|29.4|2020-08-02T10:00:00Z
nodeID://b18533743|29.4|2020-08-02T10:00:00Z
nodeID://b18533744|29.4|2020-08-02T10:00:00Z
nodeID://b18533748|30.9|2020-08-02T11:00:00Z
nodeID://b18533750|30.9|2020-08-02T11:00:00Z
nodeID://b18533751|30.9|2020-08-02T11:00:00Z
nodeID://b18533757|31.11|2020-08-02T12:00:00Z
nodeID://b18533760|31.11|2020-08-02T12:00:00Z
nodeID://b18533763|31.11|2020-08-02T12:00:00Z
nodeID://b18533766|30.5|2020-08-02T13:00:00Z
nodeID://b18533769|30.5|2020-08-02T13:00:00Z
nodeID://b18533772|30.5|2020-08-02T13:00:00Z
nodeID://b18533775|30.71|2020-08-02T14:00:00Z
nodeID://b18533778|30.71|2020-08-02T14:00:00Z
nodeID://b18533781|30.71|2020-08-02T14:00:00Z
nodeID://b18533784|30.11|2020-08-02T15:00:00Z
nodeID://b18533787|30.11|2020-08-02T15:00:00Z
nodeID://b18533790|30.11|2020-08-02T15:00:00Z
nodeID://b18533793|27.9|2020-08-02T16:00:00Z
nodeID://b18533796|27.9|2020-08-02T16:00:00Z
nodeID://b18533799|27.9|2020-08-02T16:00:00Z
nodeID://b18533802|26.31|2020-08-02T17:00:00Z
nodeID://b18533805|26.31|2020-08-02T17:00:00Z
nodeID://b18533808|26.31|2020-08-02T17:00:00Z
nodeID://b18533811|25.81|2020-08-02T18:00:00Z
nodeID://b18533814|25.81|2020-08-02T18:00:00Z
nodeID://b18533817|25.81|2020-08-02T18:00:00Z
nodeID://b18533820|25.31|2020-08-02T19:00:00Z
nodeID://b18533823|25.31|2020-08-02T19:00:00Z
nodeID://b18533826|25.31|2020-08-02T19:00:00Z
nodeID://b18533829|24.71|2020-08-02T20:00:00Z
nodeID://b18533832|24.71|2020-08-02T20:00:00Z
nodeID://b18533835|24.71|2020-08-02T20:00:00Z
nodeID://b18533838|24.61|2020-08-02T21:00:00Z
nodeID://b18533841|24.61|2020-08-02T21:00:00Z
nodeID://b18533844|24.61|2020-08-02T21:00:00Z
nodeID://b18533850|24.11|2020-08-02T22:00:00Z
nodeID://b18533853|24.11|2020-08-02T22:00:00Z
nodeID://b18533856|24.11|2020-08-02T22:00:00Z
nodeID://b18559035|22.81|2020-08-02T23:00:00Z
nodeID://b18559036|22.81|2020-08-02T23:00:00Z
nodeID://b18559037|22.81|2020-08-02T23:00:00Z
nodeID://b18559038|22|2020-08-03T00:00:00Z
nodeID://b18559039|22|2020-08-03T00:00:00Z
nodeID://b18559040|22|2020-08-03T00:00:00Z
nodeID://b18559041|21.4|2020-08-03T01:00:00Z
nodeID://b18559042|21.4|2020-08-03T01:00:00Z
nodeID://b18559043|21.4|2020-08-03T01:00:00Z
nodeID://b18559044|21|2020-08-03T02:00:00Z
nodeID://b18559045|21|2020-08-03T02:00:00Z
nodeID://b18559046|21|2020-08-03T02:00:00Z
nodeID://b18559047|20.61|2020-08-03T03:00:00Z
nodeID://b18559048|20.61|2020-08-03T03:00:00Z
nodeID://b18559049|20.61|2020-08-03T03:00:00Z
nodeID://b18559050|21|2020-08-03T04:00:00Z
