fieldUri|geometry|canalUri|cropUri|farmerUri|cropLabel
http://swamp-project.org/cbec/field_33797|{"type":"MultiPolygon","coordinates":[[[[10.4623022603386,44.6673696148274],[10.464786826866,44.6670329411468],[10.464650452717,44.6666920057741],[10.4622085031111,44.6670158943783],[10.4623022603386,44.6673696148274]]]]}|http://swamp-project.org/cbec/canal_CE228|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91005389|PRATO STABILE
http://swamp-project.org/cbec/field_696|{"type":"MultiPolygon","coordinates":[[[[10.6109997318811,44.7625433205981],[10.6123248772271,44.7621078035955],[10.611715481403,44.7609314575282],[10.6104000352076,44.7614144668649],[10.6109997318811,44.7625433205981]]]]}|http://swamp-project.org/cbec/canal_I3001|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_46983|PRATO STABILE
http://swamp-project.org/cbec/field_33780|{"type":"MultiPolygon","coordinates":[[[[10.4640580775067,44.662726501221],[10.4643904894949,44.6626668375308],[10.4645950507184,44.6625943887641],[10.4654559125328,44.6623983509249],[10.4649828647045,44.6608470949792],[10.4647399482515,44.6609067586695],[10.4640751242751,44.6610388711264],[10.4635424127555,44.661107058201],[10.4640580775067,44.662726501221]]]]}|http://swamp-project.org/cbec/canal_CE230|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90744313|PRATO STABILE
http://swamp-project.org/cbec/field_33786|{"type":"MultiPolygon","coordinates":[[[[10.4718271423101,44.6742650327387],[10.4722746199865,44.6739070505974],[10.4719890866118,44.6725177389539],[10.4719549930745,44.6725262623382],[10.4717546935432,44.6724111966499],[10.4716865064686,44.6721384483518],[10.4714435900157,44.6721895886577],[10.4717291233904,44.6736343022993],[10.4718271423101,44.6742650327387]]]]}|http://swamp-project.org/cbec/canal_CE235|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92331798|PRATO STABILE
http://swamp-project.org/cbec/field_33784|{"type":"MultiPolygon","coordinates":[[[[10.4595918241264,44.6633465774304],[10.4584283821676,44.6634914749638],[10.4586031115461,44.6643139815503],[10.4588034110776,44.6651237030603],[10.4590846827599,44.6650981329074],[10.4590292807619,44.6648296463014],[10.4594384032089,44.6647827676876],[10.4593872628923,44.6645441129289],[10.459821955503,44.6644887109287],[10.4595918241264,44.6633465774304]]]]}|http://swamp-project.org/cbec/canal_CE229|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92382156|PRATO STABILE
http://swamp-project.org/cbec/field_32692|{"type":"MultiPolygon","coordinates":[[[[10.5802284031771,44.7621314351319],[10.5780770216061,44.7626196811871],[10.577689672134,44.7634348467135],[10.5780718889622,44.763352157155],[10.5785782924442,44.7632260682127],[10.5793035292314,44.7643831255381],[10.5806889886597,44.7637798656272],[10.5801465039414,44.7628586738396],[10.5805876612057,44.7627397783278],[10.5802284031771,44.7621314351319]]]]}|http://swamp-project.org/cbec/canal_I3166|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92308935|PRATO STABILE
http://swamp-project.org/cbec/field_33782|{"type":"MultiPolygon","coordinates":[[[[10.4598432639638,44.664441832315],[10.4601160122618,44.6643736452404],[10.4603972839441,44.664309719858],[10.4607296959324,44.6642500561678],[10.4603972839439,44.6624729305379],[10.4594938052067,44.6625752111497],[10.4598432639638,44.664441832315]]]]}|http://swamp-project.org/cbec/canal_CE229|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91312134|PRATO STABILE
http://swamp-project.org/cbec/field_5019|{"type":"MultiPolygon","coordinates":[[[[10.6210791474881,44.7214185093108],[10.6212063372045,44.7214737100673],[10.6213498584255,44.7215001756815],[10.621458216095,44.7214945653669],[10.6216459314523,44.7214674687219],[10.6217298376007,44.7216087929207],[10.6222797457503,44.7214625387424],[10.6221499609673,44.7211101290244],[10.6219330197589,44.7211132103185],[10.621657624239,44.7210682587409],[10.6214849906259,44.7210218474814],[10.6213700153856,44.7209949767573],[10.6212728492207,44.720992284353],[10.6211881240541,44.7210260621502],[10.6211165217579,44.7211207317592],[10.6210791474881,44.7214185093108]]]]}|http://swamp-project.org/cbec/canal_I3164|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_189135|PRATO STABILE
http://swamp-project.org/cbec/field_26568|{"type":"MultiPolygon","coordinates":[[[[10.579707682161,44.8401871080469],[10.5792668953171,44.8402885365188],[10.5788316230199,44.8404227601765],[10.5800647490781,44.8422630370338],[10.5804236319485,44.8423764142694],[10.580684712062,44.8424615583194],[10.5808421116365,44.8424725288568],[10.5809661908453,44.8424478000297],[10.5811769489355,44.8423824232453],[10.5812454222107,44.8423518893707],[10.5812357351279,44.8423355869401],[10.5813324605649,44.8423243856995],[10.5813496772757,44.8422781249355],[10.5806025825281,44.8411477702433],[10.5802798330746,44.8406657145434],[10.5801694714363,44.8405160252529],[10.5799728443754,44.840591066632],[10.5799636070174,44.8405911944302],[10.579707682161,44.8401871080469]]]]}|http://swamp-project.org/cbec/canal_BBE040|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90708696|PRATO STABILE
http://swamp-project.org/cbec/field_26562|{"type":"MultiPolygon","coordinates":[[[[10.5708231063761,44.8292000197418],[10.570351534302,44.828478336196],[10.5698336018308,44.8286578926093],[10.5702681485545,44.8293841490384],[10.5701992229943,44.829398317772],[10.5702830708426,44.8295378066513],[10.5695298888179,44.8297514067298],[10.5697891632806,44.8302193973541],[10.5699606113232,44.8305175192803],[10.5703032151399,44.8311027999584],[10.5704886145236,44.8311199900004],[10.5705672487407,44.8311781270357],[10.5707876716581,44.8312365071506],[10.5709892946251,44.8311701287766],[10.5710777355786,44.8310219626924],[10.5706986726135,44.8303428749447],[10.5704335705124,44.829774075858],[10.5702565161341,44.8294211138685],[10.5704682873093,44.8293181640647],[10.5708231063761,44.8292000197418]]]]}|http://swamp-project.org/cbec/canal_BBE477|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90744335|PRATO STABILE
http://swamp-project.org/cbec/field_24357|{"type":"MultiPolygon","coordinates":[[[[10.4938569906047,44.8181806836937],[10.4940568299574,44.8186668382155],[10.4935860866292,44.8187786551856],[10.4936023041876,44.8194068386518],[10.4944013912186,44.8195492382552],[10.4949940914607,44.8193999506338],[10.4948919480123,44.8191408715096],[10.4957223050339,44.8189545017306],[10.4955475734486,44.8186567452657],[10.494462193034,44.8188238063308],[10.4939178841663,44.8177666179401],[10.4933976348875,44.8179489199737],[10.4934924025524,44.8182307418306],[10.4938569906047,44.8181806836937]],[[10.4940568299574,44.8186668382155],[10.4941157555028,44.8186528413007],[10.4940606810125,44.818676206693],[10.4940568299574,44.8186668382155]]]]}|http://swamp-project.org/cbec/canal_BBE215|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92320918|PRATO STABILE
http://swamp-project.org/cbec/field_493|{"type":"MultiPolygon","coordinates":[[[[10.6008849997978,44.7502308823906],[10.6021657688247,44.7498464540578],[10.6019966166056,44.7495149346049],[10.6025400032822,44.749328149008],[10.6022144726684,44.7487137939867],[10.601371012552,44.749621433343],[10.6010384154235,44.7499925639121],[10.6008849997978,44.7502308823906]]]]}|http://swamp-project.org/cbec/canal_I3165|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90746620|PRATO STABILE
http://swamp-project.org/cbec/field_5295|{"type":"MultiPolygon","coordinates":[[[[10.5781099544211,44.7626013625707],[10.580219723992,44.7621196461994],[10.5798424669151,44.7614639146648],[10.5793853982844,44.761559554404],[10.5792921226772,44.7612035734938],[10.5794335009927,44.7611778002475],[10.5794146836784,44.7611006518054],[10.5795975098572,44.7610623960978],[10.5796166517894,44.7611514490487],[10.5799483992086,44.7610575422177],[10.5800377848334,44.7612706680802],[10.5798305435495,44.7613330802995],[10.580285749921,44.762088960013],[10.582594529048,44.7615508551004],[10.581952158466,44.7603688522586],[10.5789463443453,44.7610892644061],[10.5781099544211,44.7626013625707]]]]}|http://swamp-project.org/cbec/canal_I3166|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_227005|PRATO STABILE
http://swamp-project.org/cbec/field_35243|{"type":"MultiPolygon","coordinates":[[[[10.5648413626431,44.8267886625376],[10.5655282692591,44.826588385562],[10.5658691792851,44.8272006863691],[10.5652314257214,44.8273736597109],[10.5651815462227,44.8273743433374],[10.5651308262052,44.8273439677983],[10.5648413626431,44.8267886625376]]]]}|http://swamp-project.org/cbec/canal_BBE322|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239938|PRATO STABILE
http://swamp-project.org/cbec/field_12386|{"type":"MultiPolygon","coordinates":[[[[10.6857530467865,44.795384686742],[10.6853754450108,44.7950914641913],[10.6852217613471,44.7951740590347],[10.685565776997,44.7954774120917],[10.6851283861366,44.7956564452339],[10.6854781398089,44.796181134165],[10.686314756405,44.7958036099548],[10.6857530467865,44.795384686742]]]]}|http://swamp-project.org/cbec/canal_I3082|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91316|PRATO STABILE
http://swamp-project.org/cbec/field_25429|{"type":"MultiPolygon","coordinates":[[[[10.4473856077942,44.6490145346898],[10.448104718108,44.6489934725358],[10.4480387784604,44.6483611282788],[10.4482307301879,44.648340774269],[10.4481927081647,44.6478215706277],[10.4472816619843,44.6478629858716],[10.4473856077942,44.6490145346898]]]]}|http://swamp-project.org/cbec/canal_CE199|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91291430|PRATO STABILE
http://swamp-project.org/cbec/field_25427|{"type":"MultiPolygon","coordinates":[[[[10.4443033563012,44.6488982452469],[10.4459720929474,44.6487039020941],[10.4463760500641,44.6484598511784],[10.4464414870518,44.6483992884807],[10.4464071908819,44.648029372051],[10.4463930383332,44.6477965886894],[10.4463905156068,44.6476950728385],[10.4455647514567,44.6478011017336],[10.4454973862432,44.6477840341402],[10.4456879739441,44.6487194455831],[10.4453460400318,44.648765587014],[10.445112446309,44.6477829319612],[10.4448834137179,44.6479948986316],[10.4446893220966,44.6482661568641],[10.4443033563012,44.6488982452469]]]]}|http://swamp-project.org/cbec/canal_NC10|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91291430|PRATO STABILE
http://swamp-project.org/cbec/field_24570|{"type":"MultiPolygon","coordinates":[[[[10.6118440218614,44.8276827058621],[10.6127211884185,44.827441180813],[10.6120304113419,44.8262153687199],[10.6119446139391,44.8260817908572],[10.6114168736034,44.8261746050814],[10.6113830121187,44.8263188577414],[10.6113830121187,44.8263188577414],[10.6118440218614,44.8276827058621]]],[[[10.6135732876966,44.833768712682],[10.6156840344562,44.8331547848809],[10.6143433281005,44.8310440820728],[10.6140951753849,44.830975702351],[10.613945499402,44.8308160711718],[10.6140307256272,44.8307025426383],[10.6140970172907,44.8305892816616],[10.6140269650041,44.830567806952],[10.6128624373033,44.8309212318024],[10.6134769478462,44.833257876524],[10.6134769478462,44.833257876524],[10.6135732876966,44.833768712682]]]]}|http://swamp-project.org/cbec/canal_BBE125|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90728900|PRATO STABILE
http://swamp-project.org/cbec/field_25431|{"type":"MultiPolygon","coordinates":[[[[10.4465477506401,44.6531796469028],[10.4465527555194,44.6527076853238],[10.4465197912969,44.6523915128802],[10.4464638623237,44.6518247486304],[10.4465387609946,44.6514713696701],[10.4465434157983,44.6513219758072],[10.4464581817664,44.6509228377227],[10.4464437311818,44.650678111459],[10.4463691841933,44.650708922519],[10.4461043089438,44.6508257710897],[10.4458050805565,44.6509072135407],[10.4461641646668,44.6531962119988],[10.4455145202127,44.6532520000546],[10.4452541744195,44.6532845357945],[10.4454516663816,44.6543292300593],[10.4465731845693,44.654229135384],[10.4465992404814,44.6536293647677],[10.4465477506401,44.6531796469028]]]]}|http://swamp-project.org/cbec/canal_CE169|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91291430|PRATO STABILE
http://swamp-project.org/cbec/field_24584|{"type":"MultiPolygon","coordinates":[[[[10.5915012443289,44.8097692398908],[10.5932611048951,44.8127100649548],[10.5936943591622,44.8126276390697],[10.5944562013399,44.8125585962158],[10.5932564310093,44.8104771213698],[10.5926053611144,44.8095247058116],[10.592231527322,44.8090132261735],[10.5920443539825,44.8090922162703],[10.5921511075559,44.8093018979284],[10.5924686540414,44.8098321346209],[10.5921441583022,44.8099669553912],[10.5919143163214,44.8096421722175],[10.5919143163214,44.8096421722175],[10.5915012443289,44.8097692398908]]]]}|http://swamp-project.org/cbec/canal_BBE660|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239878|PRATO STABILE
http://swamp-project.org/cbec/field_23222|{"type":"MultiPolygon","coordinates":[[[[10.6038572968642,44.7420006654097],[10.6041862885379,44.7419146072772],[10.6037411627365,44.7411064862688],[10.6035254949531,44.7411583770709],[10.6038572968642,44.7420006654097]]],[[[10.6022000018349,44.7423985400022],[10.6037103840418,44.7420597346614],[10.6033872768373,44.7413257047047],[10.6017788304611,44.741655706105],[10.6019890054779,44.7422060505423],[10.6020736824842,44.7423758809556],[10.6022000018349,44.7423985400022]]]]}|http://swamp-project.org/cbec/canal_I3017|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_137089|PRATO STABILE
http://swamp-project.org/cbec/field_31081|{"type":"MultiPolygon","coordinates":[[[[10.620759270287,44.7525414418048],[10.6231645039493,44.7520345704914],[10.6230790209127,44.7517688431117],[10.6228225087983,44.751805856306],[10.6228037945416,44.7516948962604],[10.62061343864,44.7520708010118],[10.620759270287,44.7525414418048]]]]}|http://swamp-project.org/cbec/canal_I3163|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92327479|PRATO STABILE
http://swamp-project.org/cbec/field_24561|{"type":"MultiPolygon","coordinates":[[[[10.5741760327178,44.8149392850062],[10.5738589896683,44.8144224698046],[10.5732205218114,44.8146199718686],[10.5733451708248,44.8147934806313],[10.5736090835943,44.8147494076755],[10.573746964496,44.8149451985368],[10.5738137276995,44.8150790676931],[10.5736024910567,44.8152032888187],[10.5743124291382,44.816240366942],[10.5753638206822,44.815906867264],[10.5747436724531,44.8149224732213],[10.5745595875986,44.8148845746801],[10.5742115428718,44.8149874805777],[10.5741760327178,44.8149392850062]],[[10.5742115428718,44.8149874805777],[10.5742153580158,44.8149926586136],[10.5742089259893,44.8149882543023],[10.5742115428718,44.8149874805777]]]]}|http://swamp-project.org/cbec/canal_BBE398|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91252966|PRATO STABILE
http://swamp-project.org/cbec/field_26157|{"type":"MultiPolygon","coordinates":[[[[10.5400603516421,44.7838298042179],[10.5397224196944,44.7832734665835],[10.5395300464437,44.7833356680048],[10.5395529695877,44.7834977072363],[10.5394841404139,44.7836255209127],[10.539161818869,44.7837435260068],[10.53992035879,44.7848983716336],[10.5425776436259,44.7840190070267],[10.5416700697244,44.7827397185449],[10.5408787405506,44.7829735444567],[10.5410990578919,44.7834033402239],[10.5407027591383,44.7834965934011],[10.5407061752183,44.7836250254773],[10.5400603516421,44.7838298042179]]]]}|http://swamp-project.org/cbec/canal_BBE567|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91012005|PRATO STABILE
http://swamp-project.org/cbec/field_33909|{"type":"MultiPolygon","coordinates":[[[[10.4541773442431,44.679306614563],[10.4539045959446,44.675454044852],[10.4555410857328,44.6753517642401],[10.455941684802,44.6777724053832],[10.4550808229803,44.6787270244294],[10.4547398876078,44.6792384274884],[10.4541773442431,44.679306614563]]]]}|http://swamp-project.org/cbec/canal_CE222|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_92349464|PRATO STABILE
http://swamp-project.org/cbec/field_33908|{"type":"MultiPolygon","coordinates":[[[[10.4614357860999,44.6628338897991],[10.4620452080783,44.6627699644167],[10.4622540309941,44.6636436113091],[10.4618406468552,44.6637714620741],[10.4619642359382,44.6640484720687],[10.4616659174765,44.66409961237],[10.4614357860999,44.6628338897991]]]]}|http://swamp-project.org/cbec/canal_CE229|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91299029|PRATO STABILE
http://swamp-project.org/cbec/field_33901|{"type":"MultiPolygon","coordinates":[[[[10.459186963372,44.6674761571316],[10.4603376202543,44.6673568297511],[10.4599540679601,44.6663169768646],[10.4594256181326,44.6663425470175],[10.4592295802933,44.6655072553545],[10.4587181772345,44.6655754424291],[10.459186963372,44.6674761571316]]]]}|http://swamp-project.org/cbec/canal_CE228|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90722295|PRATO STABILE
http://swamp-project.org/cbec/field_2625|{"type":"MultiPolygon","coordinates":[[[[10.7391810481153,44.6626604362787],[10.7391704658363,44.6625884122027],[10.7394549338085,44.6625179097131],[10.7396633975217,44.6624425489443],[10.7390593590178,44.6608456273665],[10.7386506856659,44.6609902052433],[10.7387440983239,44.6612955703394],[10.7390036460308,44.6612374792682],[10.7391298610307,44.6615122673239],[10.738862246994,44.6615825123808],[10.7389002598899,44.6617263040596],[10.7383976495427,44.6618302033109],[10.7387617806568,44.6627329906222],[10.7391810481153,44.6626604362787]]]]}|http://swamp-project.org/cbec/canal_I3182|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_46723|PRATO STABILE
http://swamp-project.org/cbec/field_26111|{"type":"MultiPolygon","coordinates":[[[[10.5952306567183,44.8123175158004],[10.5956524592878,44.812163354842],[10.5946777546268,44.8108066120527],[10.5942403714222,44.8109677264106],[10.5942403714222,44.8109677264106],[10.5952306567183,44.8123175158004]]]]}|http://swamp-project.org/cbec/canal_BBE096|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239878|PRATO STABILE
http://swamp-project.org/cbec/field_2860|{"type":"MultiPolygon","coordinates":[[[[10.6063370229142,44.746542214218],[10.6065702848771,44.7464999507428],[10.6062723737829,44.7456186880534],[10.6060048371791,44.7458340684836],[10.6062985827122,44.7465650304567],[10.6063370229142,44.746542214218]]]]}|http://swamp-project.org/cbec/canal_I3165|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_57207|PRATO STABILE
http://swamp-project.org/cbec/field_7091|{"type":"MultiPolygon","coordinates":[[[[10.7712075907737,44.6189025168679],[10.7743120800607,44.618823288206],[10.7751810038767,44.6176304410765],[10.7707816500764,44.6177556422],[10.7712075907737,44.6189025168679]]]]}|http://swamp-project.org/cbec/canal_I7107|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_59268|PRATO STABILE
http://swamp-project.org/cbec/field_24188|{"type":"MultiPolygon","coordinates":[[[[10.5683830992088,44.8256465066057],[10.5655604157251,44.8264652897657],[10.5659097991336,44.8271459089184],[10.5725296962303,44.8252441994475],[10.5721761976453,44.8245889712584],[10.5730124413542,44.8243387190962],[10.5725622525683,44.8235549291681],[10.5723496034451,44.8236206972624],[10.5723646520638,44.823710261656],[10.572576402945,44.8240754095036],[10.5721387349927,44.8242160927814],[10.5720211046004,44.8240651003713],[10.5717170176049,44.8240154228578],[10.5715998763688,44.823882377593],[10.5716587777024,44.8237289553088],[10.5716378783555,44.8234240195272],[10.5723883311825,44.8231892604142],[10.5724456900451,44.8225151836691],[10.5723535242828,44.8223728180949],[10.5709389469424,44.8227693262174],[10.5714851737113,44.8238390702334],[10.5679051850553,44.8248578098204],[10.5683830992088,44.8256465066057]]]]}|http://swamp-project.org/cbec/canal_BBE508|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91268251|PRATO STABILE
http://swamp-project.org/cbec/field_1782|{"type":"MultiPolygon","coordinates":[[[[10.6077375000287,44.7877332676897],[10.6079894376721,44.7877460079197],[10.6085891215486,44.7877212752242],[10.6088402677883,44.7877055218895],[10.6085856430864,44.7867725869668],[10.6081177643177,44.7868076792075],[10.6080550069363,44.7868126347434],[10.6080041325542,44.7868337102626],[10.6079725517164,44.786931878948],[10.6079404057589,44.7870096964105],[10.6077809364167,44.7870323007911],[10.607758121383,44.7872402855153],[10.6077375000287,44.7877332676897]]]]}|http://swamp-project.org/cbec/canal_I3147|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_231001|PRATO STABILE
http://swamp-project.org/cbec/field_2638|{"type":"MultiPolygon","coordinates":[[[[10.624441460346,44.7525775174313],[10.6250292417369,44.7523452029308],[10.6243609879528,44.7513367457839],[10.6238345638529,44.7515152503043],[10.624086322139,44.7519351433495],[10.6241148821739,44.7519347371831],[10.6242814310817,44.7521685361523],[10.6242082007692,44.7522062243984],[10.624441460346,44.7525775174313]]]]}|http://swamp-project.org/cbec/canal_I3163|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_29240|PRATO STABILE
http://swamp-project.org/cbec/field_34190|{"type":"MultiPolygon","coordinates":[[[[10.4984857949514,44.7703110306586],[10.501010412713,44.7703447097361],[10.5007766072354,44.7689242588322],[10.4994668956547,44.7690684430953],[10.4993851261753,44.7688088714624],[10.4984857949514,44.7703110306586]]]]}|http://swamp-project.org/cbec/canal_BBE149|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239849|PRATO STABILE
http://swamp-project.org/cbec/field_25251|{"type":"MultiPolygon","coordinates":[[[[10.4635527565625,44.7132192444014],[10.4632256991188,44.7129728627624],[10.4628841940521,44.7127593485754],[10.4612341820622,44.7133687713805],[10.4612230191972,44.7135323308988],[10.4613106246164,44.7139778823097],[10.4635527565625,44.7132192444014]]]]}|http://swamp-project.org/cbec/canal_CE143|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91285315|PRATO STABILE
